month,district,t2m,tp,u10,v10
2024-06,Idukki,293.5961573401163,0.016993490762488787,0.7315179248188817,0.1539032958274664
2024-06,Palakkad,296.47202620967744,0.014972519490026658,1.0246375914542907,0.6579370191020351
2024-06,Thrissur,297.41030649038464,0.017999840470460746,0.4996013641357422,0.5897781665508564
