month,district,t2m,tp,u10,v10
2024-05,Idukki,294.41338117732556,0.02626947192258613,0.08948918276054915,0.07304675080055414
2024-05,Palakkad,297.6931388608871,0.015801152875346523,0.3996323923910818,0.26547351960212956
2024-05,Thrissur,298.488525390625,0.025136500597000122,-0.10950682713435246,0.009062253511868991
