month,district,t2m,tp,u10,v10
2024-03,Idukki,293.29405886627904,0.0009398593805557073,-0.6326021593670512,-0.22158409828363462
2024-03,Palakkad,297.5769279233871,0.000409137818121141,-0.21366639291086503,0.017363455987745715
2024-03,Thrissur,298.56295072115387,0.0010424878161687118,-0.3943213682908278,-0.04872292738694411
