month,district,t2m,tp,u10,v10
2024-04,Idukki,294.64998183139534,0.003408063982808313,-0.3172109515167946,-0.1991880549940952
2024-04,Palakkad,298.93882308467744,0.0008917029706701155,0.22392079137986706,0.14822313862462197
2024-04,Thrissur,299.46200796274036,0.0024743091601591846,-0.20438304314246544,-0.0421453622671274
