month,district,t2m,tp,u10,v10
2024-12,Idukki,291.7419831031977,0.0038989733817965484,-0.6685714721679688,-0.2463561213293741
2024-12,Palakkad,294.57065902217744,0.0024029809621072583,-0.9259744459582914,-0.2601485098561933
2024-12,Thrissur,295.78628305288464,0.0029963730619503902,-1.1256966224083533,-0.6406480349027194
